GUID,NetVolume (m³),NetWeight (kg),OuterSurfaceArea (mm²),Area (mm²),Volume (m³),Area per tons (mm²),Net surface area (mm²),Volume (m³).1,Weight (kg),CenterOfGravityX (mm),CenterOfGravityZ (mm),CenterOfGravityY (mm),Height (mm),Length (mm),Width (mm),AnomalyFlag,Scores
364z0skin9e87RI43loazl,0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2207.7586580699085,29013.20677235213,2108.6053177604667,35.0,484.9,35,1,0.1630192296071905
2w2CVilizEZPFWutg2DZqs,0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2108.6053177604667,29013.20677235213,2259.2432349644387,35.0,484.9,35,1,0.1637701409272889
32pnnfkcn5e8E3mjhuJv8i,0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2259.146336629087,29013.184233673845,2358.295260856029,35.0,484.9,35,1,0.1631928786890878
39YLulFOT3E9NiA0Ar9O6Q,0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2358.3965734877333,29013.20677235213,2207.7586580699085,35.0,484.9,35,1,0.1625664710038343
1jKl4$df9AoOfXZlbw3IoP,0.0003785377872832,2.97152163016891,195004.325271647,201267.73568055403,0.0003785377872832,64887000.0,201000.00000000003,0.0,3.02,2787.6392169155733,24927.93381522312,2289.730398470488,35.0,1433.9,35,1,0.1824816499082263
2ktRfWBy953AfoD$vq_O3N,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,175.53205910107448,1245.0629193387672,2236.210316278144,120.0,110.5,6,1,0.1373402552041009
3VV_v3xsX5fh_argtrpSVt,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2231.013775051108,1245.0629193387672,175.75615154077357,120.0,110.5,6,1,0.1314660057384867
1WvmaHxhDDG96l31_uQSAe,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2235.9862215506228,1245.0629193387672,4291.692036953862,120.0,110.5,6,1,0.1264691340943574
2kI30RRJTDVBJX218gCoCs,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,4291.467937496072,1245.0629193387672,2231.237872217127,120.0,110.5,6,1,0.1298393647266231
03FL8ptSv8Wvcxw3i4VCYh,0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,475.4631722620309,5019.845840136759,1374.599309831859,55.0,2173.0,55,1,0.1294003607405912
1ZlNtviKD3Ygw9GAuIoFfA,0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3092.364572693027,5019.845840136759,475.4631722620309,55.0,2173.0,55,1,0.130847386947206
1fbmW6JrrBWArEXYqWMD1F,0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,1374.599309831859,5019.845840136759,3991.528962132204,55.0,2173.0,55,1,0.12227853505653
1ZCBZqztbCYxd3okdwxdFK,0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3991.528962132204,5019.845840136759,3092.4006916291646,55.0,2173.0,55,1,0.1303000074823943
0oVieoUtz5nQrLtBvKjPEf,0.000378465093126,2.97152163016891,194966.876764216,201229.18574857165,0.000378465093126,64887000.0,201000.00000000003,0.0,3.0,2177.2258879251044,24927.93381522312,2785.8373984026657,35.0,1433.6,35,1,0.1793604835162246
0OYmcVo416pBC_yR427qGE,0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,1361.261331977661,14904.38240903691,2296.931437292789,40.0,2117.9,40,1,0.1742670671770251
3YD5MLVl1DmO$QpHMNVmJf,0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,2296.931437292789,14904.38240903691,3105.7386714402155,40.0,2117.9,40,1,0.1697907052642602
3iMdgdVvX6Hh3V5ApACdiz,0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,3105.7386714402155,14904.38240903691,2170.068559602013,40.0,2117.9,40,1,0.1710999780901853
00xeqMhyr7ZAetN3r2MicQ,0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,2170.068559602013,14904.38240903691,1361.261331977661,40.0,2117.9,40,1,0.1693367385525693
3wxsXbh2D4egjjf23Im6zO,0.0013566093516454,10.64938341042,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,4261.550631135198,1999.6573615897964,3257.02911259476,60.0,2359.3,60,1,0.0846959732364603
3r_5xlDvP2v9WTOGQYr2Xt,0.0013566093516454,10.64938341042,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,1209.9708886721678,1999.6573615897964,4261.550631135198,60.0,2359.3,60,1,0.0851860762180362
0dZwuI8gf2tPBPFNX4TdSv,0.0013566093516454,10.64938341042,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,3257.02911259476,1999.6573615897964,205.44936408262248,60.0,2359.3,60,1,0.0957907064125548
2uVwTbld9C$fasiVvyywjs,0.0013566093516454,10.64938341042,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,205.44936408262248,1999.6573615897964,1209.9708886721678,60.0,2359.3,60,1,0.0876301525012109
2pUscDAnz5VA6eIng2zTzy,0.0003937903404324,3.09125417239343,202861.701563853,209356.21083535303,0.0003937903404324,64887000.0,208000.00000000003,0.0,3.13,2225.825807597655,18159.8377775746,2239.5637570153995,35.0,1491.7,35,1,0.18312590753518
1Q4QVR3kj1$9qXsV07HYnD,0.0004271057725888,3.35278031481472,220410.90549524405,225368.226447738,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2239.796550715785,19913.347240144027,2814.218133246284,40.0,1422.0,40,1,0.1993236070696338
1vZwKx1Jz7KBzIDHFyHYIY,0.0004271057725888,3.35278031481472,220410.90549524405,225368.226447738,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2227.201166894836,19913.347240144027,1652.773095914023,40.0,1422.0,40,1,0.1990384106521828
3X_76heCT6vA1A79kU37Uo,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.8901473235891,19937.77208698247,2609.351496494942,45.0,2358.295260856029,45,1,0.1240335651859478
3oXXbI_W90$gAF5NvgD8Pz,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.9213683998184,19937.77208698247,1857.7477364824583,45.0,2358.295260856029,45,1,0.1248305347088765
151uXb5yj2vgl8OXDeJNJw,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.9213683998184,23937.772086383226,1857.7477364824583,45.0,2358.295260856029,45,1,0.120938061571603
3hg7j37vr3IQPlvtMSa0xk,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,3939.109852195558,19937.77208698247,2609.351496494942,45.0,2358.295260856029,45,1,0.1150053969071705
3Z4ju1frH9D8Papagznx8m,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.8901473235891,23937.772086383226,2609.351496494942,45.0,2358.295260856029,45,1,0.1204549671888663
3tVC$O6aj5yhXGHXLqo9NS,0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,3939.078631779,19937.77208698247,1857.7477364824583,45.0,2358.295260856029,45,1,0.1155427020509078
22qm3ezE1DlefD6U7i8y8P,0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.441722046017,23417.18069370923,2809.234273614506,60.0,1160.0,60,1,0.1235247815251535
2WUUdVCmH6GgWSYsvTQRvo,0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.441722046017,19417.18069370733,2809.234273614506,60.0,1160.0,60,1,0.1249261640824063
3xk9l$udzDevktopY9g0UJ,0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,2951.73863430759,8001.903960853782,3761.213612883482,55.0,1964.8,55,1,0.110269164830422
28NxBrtdD0n8YC6rsz_V44,0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,1515.2613656234098,8001.903960853782,705.7863870940839,55.0,1964.8,55,1,0.1251358494169011
38GRLLwTP9CuPsiHQtdZU_,0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,705.7863870940839,8001.903960853782,2951.73863430759,55.0,1964.8,55,1,0.1161886965848601
1AZXF4y29FxPJ1uVYqNE7Z,0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,3761.213612883482,8001.903960853782,1515.2613656234098,55.0,1964.8,55,1,0.129994042792756
0Zqs0$FuHFbBsSoUfmFr77,0.0004651669964839,3.65276709913724,242392.10471739408,246066.8849327196,0.0004651669964839,64107999.99999999,246000.00000000003,0.0,3.78,2240.388917989574,19416.245643701262,2238.395486035593,40.0,1563.8000000000002,40,1,0.2007239783200809
0KG5XOF3T0fuxAQ8lOuVns,0.0006368671987099,4.999407509873361,324718.47554031503,335801.2624789202,0.0006368671987099,64107999.99999999,336000.0,0.001,5.07,2992.580595672141,7227.180049232661,1474.392407358588,40.0,2095.0,40,1,0.1613655960072364
3Las04sPP2rB9IsxXD5D9o,0.0006368671987099,4.999407509873361,324718.47554031503,335801.2624789202,0.0006368671987099,64107999.99999999,336000.0,0.001,5.07,2992.6075990656614,7227.180049232661,2992.580595672141,40.0,2095.0,40,1,0.1560282947332585
3obeat1bn6dwQj$l60zbnN,0.0006368671987099,4.999407509873361,324718.47554031503,335801.2624789202,0.0006368671987099,64107999.99999999,336000.0,0.001,5.07,1474.392407358588,7227.180049232661,1474.4193978798562,40.0,2095.0,40,1,0.1622286229360713
0IdhqEhp973OEMnWgLZaTu,0.0006368671987099,4.999407509873361,324718.47554031503,335801.2624789202,0.0006368671987099,64107999.99999999,336000.0,0.001,5.07,1474.4193978798562,7227.180049232661,2992.6075990656614,40.0,2095.0,40,1,0.1562113997204734
0YfTyO2Fn5AhMRakef0Puj,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,559.8825916660811,23417.18069370923,2616.727283573892,60.0,2513.8,6,1,0.0126347693305306
3QOLYjZ0z3pQUImMejZNUW,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,3907.085621444269,19417.18069370733,1850.374592655974,60.0,2513.8,6,1,0.010928371244756
1fGLdZNFn3hfHDjOL1huoN,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,559.8825916660811,19417.18069370733,2616.727283573892,60.0,2513.8,6,1,0.0145980905088709
2UDJrzMiLDBA3oWLrRk5r6,0.0005408774244796,4.2458877821652,225000.00000000003,228637.5662317639,0.0005408774244796,51486000.0,229000.00000000003,0.001,4.37,1655.4553363802595,19414.56382557058,2233.519947961025,50.0,1160.0,50,1,0.153567398579814
1oZnKazD160Pa3Q1G4AEho,0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2844.9767658556734,19913.43784842292,2239.796550715785,40.0,1422.0,40,1,0.200980346129428
0txApMlrb8Mhwmww3GUQ3X,0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,1622.026316629428,19913.43784842292,2227.201166894836,40.0,1422.0,40,1,0.1994725369413289
0vFVuuh4fBc8MHRFL97m2e,0.000378465093126,2.97152163016891,194966.876764216,201229.18574857165,0.000378465093126,64887000.0,201000.00000000003,0.0,3.0,2289.730398470488,24927.93381522312,1681.5293466208602,35.0,1433.6,35,1,0.1815714007741992
3KsYvifTT45QaciYjMmy3B,0.000295215626098,2.3174426648625595,152080.78535577102,157081.74111262843,0.000295215626098,64887000.0,157000.00000000003,0.0,2.34,2294.3107521749725,27901.78807770856,1993.3916032969803,35.0,1118.2,35,1,0.1800859316080847
2SaPwTmj54AP70fmQxa_IW,0.000295215626098,2.3174426648625595,152080.78535577102,157081.74111262843,0.000295215626098,64887000.0,157000.00000000003,0.0,2.34,2172.7,27901.78807770856,2473.532680073677,35.0,1118.2,35,1,0.1803472739133627
06xuJlnif7Xw9iZi7wjtnT,0.000295215626098,2.3174426648625595,152080.78535577102,157081.74111262843,0.000295215626098,64887000.0,157000.00000000003,0.0,2.34,1993.3916032969803,27901.78807770856,2172.7,35.0,1118.2,35,1,0.1801103047479155
33EDHT9Iv5OvQt1rsJD7w1,0.000295215626098,2.3174426648625595,152080.78535577102,157081.74111262843,0.000295215626098,64887000.0,157000.00000000003,0.0,2.34,2473.610287439057,27901.78807770856,2294.3107521749725,35.0,1118.2,35,1,0.178548787433269
3BWzQJSHn72AnAHELdSYja,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,559.9144187504971,23417.18069370923,1850.374592655974,60.0,2513.8,6,1,0.0158091977408706
1rzSSPVPD3Sv7mlQk5syNB,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,3907.117424159057,19417.18069370733,2616.727283573892,60.0,2513.8,6,1,0.0087358482401096
32z1dLJ0PD3Oloy$oVY0I$,0.0017219524531281,13.517326761754497,585709.8395464862,605594.8213049991,0.0017219524531281,42953999.99999999,606000.0,0.002,13.64,559.9144187504971,19417.18069370733,1850.374592655974,60.0,2513.8,6,1,0.0185409907006017
0JDykGsPXBauQdfMWtWw$q,0.0007569411043188,5.94198766889826,385940.3686767781,398998.05490474496,0.0007569411043188,64107999.99999999,399000.00000000006,0.001,6.02,3335.418885757674,12353.189583141271,2171.7806760427497,40.0,2489.9,40,1,0.1517655391447224
1dpdeD2kf2rg6Lu_Gey8V0,0.0007569411043188,5.94198766889826,385940.3686767781,398998.05490474496,0.0007569411043188,64107999.99999999,399000.00000000006,0.001,6.02,2295.219323957251,12353.189583141271,3335.418885757674,40.0,2489.9,40,1,0.1490543350408476
0SZTtZZBLB1xA2OXVFn9NG,0.0007569411043188,5.94198766889826,385940.3686767781,398998.05490474496,0.0007569411043188,64107999.99999999,399000.00000000006,0.001,6.02,1131.581114242327,12353.189583141271,2295.219323957251,40.0,2489.9,40,1,0.1550842398667413
0GHvT6RCjCUge7LWYTdn1W,0.0007569411043188,5.94198766889826,385940.3686767781,398998.05490474496,0.0007569411043188,64107999.99999999,399000.00000000006,0.001,6.02,2171.7806760427497,12353.189583141271,1131.581114242327,40.0,2489.9,40,1,0.1524260650566722
0jBd18puv4qQh98CJnUHMb,0.0009745578021815,7.65027874712489,492944.920659127,510631.0360251142,0.0009745578021815,63512000.0,511000.00000000006,0.001,7.76,2159.279355716915,10982.242340310338,3490.954838023953,45.0,2833.0,45,1,0.1409525688957488
2ssLTZFLH6QxP7Utvf8d0v,0.0009745578021815,7.65027874712489,492944.920659127,510631.0360251142,0.0009745578021815,63512000.0,511000.00000000006,0.001,7.76,2307.720644250203,10982.242340310338,976.0451619058048,45.0,2833.0,45,1,0.1452596660852138
07sYpiXAL7POZuX__XHUka,0.0009745578021815,7.65027874712489,492944.920659127,510631.0360251142,0.0009745578021815,63512000.0,511000.00000000006,0.001,7.76,976.0451619058048,10982.242340310338,2159.279355716915,45.0,2833.0,45,1,0.1473395674775747
0z$Qa55mjA28a7ebrWv$xC,0.0009745578021815,7.65027874712489,492944.920659127,510631.0360251142,0.0009745578021815,63512000.0,511000.00000000006,0.001,7.76,3490.954838023953,10982.242340310338,2307.720644250203,45.0,2833.0,45,1,0.1490486123701027
1kV29cOjL5jO9FTt8GFTKT,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2844.9767658556734,21907.814319878824,2240.429392690517,40.0,1516.6,40,1,0.2043804429421515
0C6dz$0kH4kRG$bk5Z4lna,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,1622.026316629428,20937.814319885223,2226.571381517432,40.0,1516.6,40,1,0.2043417576600945
0q6wN$F4D7bx9Sjmq9wZq2,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2844.9767658556734,20937.814319885223,2240.429392690517,40.0,1516.6,40,1,0.2059109092397885
3tbHrlQQP29xac_qzsE_j7,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2844.9767658556734,22877.89157686718,2240.429392690517,40.0,1516.6,40,1,0.2019591124432723
2WbgW9i6r6LAJYspm4jfum,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2226.571381517432,21907.814319878824,2844.9767658556734,40.0,1516.6,40,1,0.2015575019551313
1hASg0OTn3WvhRBs33_Ls9,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2226.571381517432,22877.89157686718,2844.9767658556734,40.0,1516.6,40,1,0.2012671367780458
3820YabbXCbepSEylOC2ec,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2240.429392690517,21907.814319878824,1622.026316629428,40.0,1516.6,40,1,0.1986457511773391
2QdL0vNdHBXvXjd7$JH9MH,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,2240.429392690517,22877.89157686718,1622.026316629428,40.0,1516.6,40,1,0.1978111776682679
1xdjmvDi1CABY$ax5sVi1E,0.0004610491560286,3.61923587481213,235071.49072777003,243265.4505412777,0.0004610491560286,64107999.99999999,243000.00000000003,0.0,3.67,1622.026316629428,21907.814319878824,2226.571381517432,40.0,1516.6,40,1,0.2037397073363129
3GO7H$Vzf7K80BLfUv2Imx,0.0004606431683081,3.61604887121695,234867.40671239104,243051.7727936848,0.0004606431683081,64107999.99999999,243000.00000000003,0.0,3.67,1622.026316629428,22876.97929292864,2226.571381517432,40.0,1515.3000000000002,40,1,0.2018716466431887
0b2FyMozHBx93_LW1MCH_N,0.001091236102443,8.56620340413574,559031.9508369309,574911.0843803107,0.001091236102443,64107999.99999999,575000.0000000001,0.001,8.719999999999999,400.15351984638096,4229.788474507146,2233.519947961025,40.0,3606.7,40,1,0.0967000839825674
1Xbm9Tj3zCYgnZfB9eUhvA,0.0005584564561546,4.383883180813381,285878.9988673841,292867.81666532345,0.0005584564561546,63512000.0,293000.00000000006,0.001,4.5,2812.997288982651,18785.346387159865,2224.654713915679,45.0,1643.0,45,1,0.1741519310639906
1NKAThJxb7WRxx6uecq1BM,0.0005584564561546,4.383883180813381,285878.9988673841,292867.81666532345,0.0005584564561546,63512000.0,293000.00000000006,0.001,4.5,1654.0025832368208,18785.346387159865,2242.332664852944,45.0,1643.0,45,1,0.1707326957975534
3cFvXIvLT8ZebLKwKc5giW,0.001091236102443,8.56620340413574,559031.9508369309,574911.0843803107,0.001091236102443,64107999.99999999,575000.0000000001,0.001,8.719999999999999,2233.519947961025,4229.788474507146,4066.846478748308,40.0,3606.7,40,1,0.0900978978213156
3cwLezHwX8QQKE8e_cdBT0,0.0004271057725888,3.3543650252054795,220410.90549524405,225473.90543554464,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,1654.226744186045,23913.176482684285,2239.9040749091346,40.0,1422.0,40,1,0.197491472685817
3DAUZa37j3weTaouHv7N0Q,0.0004271057725888,3.3543650252054795,220410.90549524405,225473.90543554464,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2812.773255815732,23913.176482684285,2227.095925091996,40.0,1422.0,40,1,0.1964945170590429
2AxPsPRUbF59kDoQtSG2TG,8.25051860034e-05,0.6476657101262309,44482.5667291828,44253.4473095043,8.25051860034e-05,64887000.0,44000.0,0.0,0.69,2233.441722046017,28404.66182572928,2396.431734870273,35.0,327.1,35,1,0.1471082718986985
2ukESVfKL3581CnlHud4gY,8.25051860034e-05,0.6476657101262309,44482.5667291828,44253.4473095043,8.25051860034e-05,64887000.0,44000.0,0.0,0.69,2233.441722046017,28404.66182572928,2070.4818465462145,35.0,327.1,35,1,0.1481424316203497
0xQMh_YXDEMRiqv8mr2zDS,8.25051860034e-05,0.6476657101262309,44482.5667291828,44253.4473095043,8.25051860034e-05,64887000.0,44000.0,0.0,0.69,2070.4818465462145,28404.66182572928,2233.519947961025,35.0,327.1,35,1,0.1491424675737082
35zINw2lzDhgv_Wmc3VGQc,8.25051860034e-05,0.6476657101262309,44482.5667291828,44253.4473095043,8.25051860034e-05,64887000.0,44000.0,0.0,0.69,2396.5200447223256,28404.66182572928,2233.441722046017,35.0,327.1,35,1,0.1479659105191152
3mxpW6btP2teGY0_svx4BI,0.000378465093126,2.97152163016891,194966.876764216,201229.18574857165,0.000378465093126,64887000.0,201000.00000000003,0.0,3.0,1681.714698902029,24927.93381522312,2177.2258879251044,35.0,1433.6,35,1,0.184616542564076
2KSr2EWSTCPeuw1aV1oywy,0.0074464245482569,58.45443270331789,1905940.3483051297,1961961.2708273013,0.0074464245482569,32210000.000000004,1962000.0,0.008,59.17,1656.877820918908,21563.80791687115,1656.877820918908,80.0,6128.4,8,-1,-0.142543506978685
2qG44H4Sj4u8$naK59lY0C,0.0003485070289871,2.73578017754972,122216.91986712725,122216.91986712725,0.0003485070289871,44674000.0,122000.0,0.0,2.74,2233.519947961025,29401.52190211247,2233.101782448164,330.0,174.6,6,1,0.0959931814247484
0dAOGr3_5428jY33fpN8hD,0.0004326532276017,3.39632783667727,220596.219728538,228320.225053635,0.0004326532276017,64107999.99999999,228000.00000000003,0.0,3.44,1622.026316629428,23912.75745397031,2226.9178405942093,40.0,1423.2,40,1,0.1983208863145177
0RQ6aAd8n4qRMEUCPsSxW6,0.0003956,3.10546000000566,200102.717710874,207688.0000000399,0.0003956,63512000.0,208000.00000000003,0.0,3.15,2233.519947961025,24387.273255815653,1617.7734291916918,45.0,1150.0000000000002,45,1,0.1809188905154847
2kwiTKriXFMhDJWHSQ0UfD,0.0003956,3.10546000000566,200102.717710874,207688.0000000399,0.0003956,63512000.0,208000.00000000003,0.0,3.15,2233.519947961025,24387.273255815653,2849.22657080831,45.0,1150.0000000000002,45,1,0.1812155677051445
2JDCFSgXfFPRoZRALJgluB,0.0003802259113228,2.98477340388062,195873.964975784,202162.95297424705,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,3437.2678637553468,19862.952047726736,2691.235118290429,35.0,1440.1,35,1,0.1736345594580553
22ChKOQ1D4vvNd8AKUItmg,0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2226.6110820083377,21907.814319878824,1652.773095914023,40.0,1516.6,40,1,0.199712312066381
3_sPMLQXD4YP4OI6iL9$ur,0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2240.388917989574,21907.814319878824,2814.218133246284,40.0,1516.6,40,1,0.203610497392181
1nFpizYdbBQQvyFNQNsq2F,0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2226.6110820083377,20937.814319885223,1652.773095914023,40.0,1516.6,40,1,0.2003205757614829
3Ckf20n55BsP0EeUr_eEZC,0.0002596194255358,2.0377861263263,136409.154333879,137455.51163534532,0.0002596194255358,64107999.99999999,137000.00000000003,0.0,2.13,3836.729439347439,19388.848323674505,2220.951043113553,40.0,880.1,40,1,0.1633199508260915
13Y2I60WvC$PWNgpWclZxF,0.0003802259113228,2.98477340388062,195873.964975784,202144.8287419319,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,1030.1770417954451,19862.952047726736,2690.208334709096,35.0,1440.1,35,1,0.1691985667980134
0FxoDoNkb6jxEq0UhdH8mV,0.0003802259113228,2.98477340388062,195873.964975784,202144.8287419319,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,1029.8025262596705,23862.97973001461,1775.8346818787663,35.0,1440.1,35,1,0.1754617928944508
1NlNmFgk1A_xJQ0_ftC9z1,0.0002596194255358,2.0377861263263,136409.154333879,137455.51163534532,0.0002596194255358,64107999.99999999,137000.00000000003,0.0,2.13,630.2708218858642,19388.848323674505,2220.951043113553,40.0,880.1,40,1,0.1555147760088366
2E0Zk_3Zv3axt$JF8ypzHZ,0.0002596194255358,2.0377861263263,136409.154333879,137455.51163534532,0.0002596194255358,64107999.99999999,137000.00000000003,0.0,2.13,630.2708218858642,23388.847256955167,2220.951043113553,40.0,880.1,40,1,0.1575549553942373
3vdygfG5v73wG_42o1ktpt,0.0008023246534726,6.29824852976829,238362.44242795903,241852.37199079283,0.0008023246534726,36510000.0,242000.00000000003,0.001,6.53,4559.773860114665,19384.84089266736,2233.519947961025,100.0,742.6,65,1,0.0465546145975699
1JjaqgY8vBdwKiXqa_eTf$,0.0004749273892522,3.72818000562804,242150.479947282,250569.783816902,0.0004749273892522,64107999.99999999,251000.0,0.0,3.78,2226.445035087058,19416.473684210527,2241.309118388911,40.0,1562.3,40,1,0.1993892917698499
2MaCPIopLEwAH4GqMXKdX3,0.0004749273892522,3.72818000562804,242150.479947282,250569.783816902,0.0004749273892522,64107999.99999999,251000.0,0.0,3.78,2226.445035087058,23416.473684210527,2241.309118388911,40.0,1562.3,40,1,0.1995942373427402
2EoeSWS4DDfPDvhDxNTTTl,0.0004758307593266,3.7352714607124105,242611.079824316,251000.0,0.0004758307593266,64107999.99999999,251000.0,0.0,3.78,2226.445035087058,24411.473684210527,2241.309118388911,40.0,1565.2,40,1,0.1962781563246697
24Cp5UjDnFW93Ok_WnCe$5,0.0005946458044453,4.66796956489384,304510.93659704603,313564.2071183743,0.0005946458044453,64107999.99999999,314000.0,0.001,4.75,2166.4402757237995,16224.996417223214,1480.233948932698,40.0,1964.6,40,1,0.1749612639063158
