"GUID","Product Name","Product Description","NetVolume (m³)","NetWeight (kg)","OuterSurfaceArea (mm²)","Area (mm²)","Volume (m³)","Area per tons (mm²)","Net surface area (mm²)","Volume (m³)","Weight (kg)","CenterOfGravityX (mm)","CenterOfGravityZ (mm)","CenterOfGravityY (mm)","Height (mm)","Length (mm)","Width (mm)"
"2R6ufc0OX9FBj4LHmsxJaX","BEAM","L50*4","0.0005484166081973338","4.30507037435077","277064.64874024305","286401.65010279376","0.0005484166081973338","63531000","286000.00000000006","0.001","4.37","1090.5168214028258","23386.02129009668","2124.987398077504","50","1428.2","50"
"0b0Mjp1ffAkv_yYB0Es4sc","BEAM","L50*4","0.0005484166081973338","4.30507037435077","277064.64874024305","286401.65010279376","0.0005484166081973338","63531000","286000.00000000006","0.001","4.37","1090.5168214028258","19386.02129009668","2124.987398077504","50","1428.2","50"
"1cDvI6k312UQDYAAUYRL8A","BEAM","L50*4","0.0005484166081973338","4.30507037435077","277064.64874024305","286401.65010279376","0.0005484166081973338","63531000","286000.00000000006","0.001","4.37","3356.973734520537","19386.02129009668","2142.235889170778","50","1428.2","50"
"0RHPMB5pz45RbHFqvPu8M1","BEAM","PL6*310","0.0004730738442973796","3.7136296772769906","164175.12873353087","164175.12873353087","0.0004730738442973796","44209000.00000001","164000","0","3.71","1642.6385990019512","20369.868609072433","1637.1966789210633","310","360","6"
"2vwHdxvtbAdQL9i9v6kU2g","BEAM","PL6*310","0.0004730738442973796","3.7136296772769906","164175.12873353087","164175.12873353087","0.0004730738442973796","44209000.00000001","164000","0","3.71","2824.361400991559","20369.868609072433","2829.8033210789367","310","360","6"
"2SddV8M7P8Gg1woQrU1jfy","BEAM","L40*4","0.00028271536167392557","2.2193155891392897","146794.53829441103","149374.54470187478","0.00028271536167392557","64107999.99999999","149000.00000000003","0","2.29","2233.441722046017","25407.359252636365","1762.315985838186","40","947.1","40"
"1HjqfougDCzuvkBo6vYmnP","BEAM","L40*4","0.00028271536167392557","2.2193155891392897","146794.53829441103","149374.54470187478","0.00028271536167392557","64107999.99999999","149000.00000000003","0","2.29","1762.315985838186","25407.359252636365","2233.5199479610255","40","947.1","40"
"3wtvMRSbP7n8PsT1$1LtMJ","BEAM","L40*4","0.00028271536167392557","2.2193155891392897","146794.53829441103","149374.54470187478","0.00028271536167392557","64107999.99999999","149000.00000000003","0","2.29","2233.5199479610255","25407.359252636365","2704.661781483484","40","947.1","40"
"0XvalNCej2RfR3uAtz6Ylo","BEAM","L40*4","0.00028271536167392557","2.2193155891392897","146794.53829441103","149374.54470187478","0.00028271536167392557","64107999.99999999","149000.00000000003","0","2.29","2704.661781483484","25407.359252636365","2233.441722046017","40","947.1","40"
"0C7SvRDlTDZAouQm6Z49gq","BEAM","L55*5","0.001140672472939424","8.954278912570999","479046.0838986152","479046.0838986152","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","3092.2647991450854","5023.185340522729","4029.604988553859","55","2172.7","55"
"3IKruXBfX38A9p6ReMn3iG","BEAM","L55*5","0.001140672472939424","8.954278912570999","479046.0838986152","479046.0838986152","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","437.3980784874806","5023.185340522729","3092.2647991450854","55","2172.7","55"
"1Yp_aWnhXEHRmzYe8RtisI","BEAM","L55*5","0.001140672472939424","8.954278912570999","479046.0838986152","479046.0838986152","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","1374.7358784394896","5023.185340522729","437.3980784874806","55","2172.7","55"
"0ZKJ0CFK5AuwxQgUCzFcyR","BEAM","L55*5","0.001140672472939424","8.954278912570999","479046.0838986152","479046.0838986152","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","4029.604988553859","5023.185340522729","1374.7358784394896","55","2172.7","55"
"32W__rHYf14heD7Kt6giP0","BEAM","L40*4","0.000927168588986259","7.2782734234709014","475379.10615839105","488559.76150782703","0.000927168588986259","64107999.99999999","489000.00000000006","0.001","7.42","670.530794106094","7229.53432153617","2233.37352568765","40","3067","40"
"0xNZP7dUDCXuvN5_O6SCmp","BEAM","L40*4","0.000927168588986259","7.2782734234709014","475379.10615839105","488559.76150782703","0.000927168588986259","64107999.99999999","489000.00000000006","0.001","7.42","3796.46920879256","7229.53432153617","2233.6277641273978","40","3067","40"
"21rLQ6KbXEMv3$Fuvw87g$","BEAM","L40*4","0.000927168588986259","7.2782734234709014","475379.10615839105","488559.76150782703","0.000927168588986259","64107999.99999999","489000.00000000006","0.001","7.42","2233.6277641273978","7229.53432153617","670.530794106094","40","3067","40"
"1P6PvCmIHDqBB8jFa6MPhk","BEAM","L40*4","0.000927168588986259","7.2782734234709014","475379.10615839105","488559.76150782703","0.000927168588986259","64107999.99999999","489000.00000000006","0.001","7.42","2233.37352568765","7229.53432153617","3796.46920879256","40","3067","40"
"1gQCYxFT12PB4lV9ZOhNEV","BEAM","L35*4","0.00019159613137901513","1.5040296313179098","100680.00384331902","102104.79324249599","0.00019159613137901513","64887000","102000.00000000001","0","1.55","2233.5199479610255","26406.15254760259","2602.6304537084948","35","740.3","35"
"1Gb7wXbVz9Ux_N$hu50NfB","BEAM","L35*4","0.00019159613137901513","1.5040296313179098","100680.00384331902","102104.79324249599","0.00019159613137901513","64887000","102000.00000000001","0","1.55","1864.3278157443008","26406.15254760259","2233.5199479610255","35","740.3","35"
"2lLVu3UJz6bB2ePJX519l6","BEAM","L35*4","0.00019159613137901513","1.5040296313179098","100680.00384331902","102104.79324249599","0.00019159613137901513","64887000","102000.00000000001","0","1.55","2233.441722046017","26406.15254760259","1864.3278157443008","35","740.3","35"
"37uHlM7LT33ACeH_b3MiVa","BEAM","L35*4","0.00019159613137901513","1.5040296313179098","100680.00384331902","102104.79324249599","0.00019159613137901513","64887000","102000.00000000001","0","1.55","2602.6304537084948","26406.15254760259","2233.441722046017","35","740.3","35"
"3l2Q4rVgvCtekYkf0YDEfi","BEAM","L40*4","0.0005365613184001884","4.212006349435809","273575.67432877206","283008.69389482285","0.0005365613184001884","64107999.99999999","283008.69389482285","0.001","4.270000000000001","1560.8492848687129","17467.692901952698","2171.642847726332","40","1765.0000000000002","40"
"1EoetOVr5AsfpIVWqVi5Cd","BEAM","L40*4","0.0005365613184001884","4.212006349435809","273575.67432877206","283008.69389482285","0.0005365613184001884","64107999.99999999","283008.69389482285","0.001","4.270000000000001","2295.3571522736684","17467.692901952698","1560.8492848687129","40","1765.0000000000002","40"
"08wcFTgCjAXwhOK06N$svJ","BEAM","L40*4","0.0005365613184001884","4.212006349435809","273575.67432877206","283008.69389482285","0.0005365613184001884","64107999.99999999","283008.69389482285","0.001","4.270000000000001","2171.642847726332","17467.692901952698","2906.150715131287","40","1765.0000000000002","40"
"0uLQreiSPCHQStMYhciQgs","BEAM","L40*4","0.0005365613184001884","4.212006349435809","273575.67432877206","283008.69389482285","0.0005365613184001884","64107999.99999999","283008.69389482285","0.001","4.270000000000001","2906.150715131287","17467.692901952698","2295.3571522736684","40","1765.0000000000002","40"
"0Q2ZXOBgP4rfu2WGCoaUBh","BEAM","L45*4","0.000565186082968125","4.4367107513067205","285878.9988673841","296424.90387858613","0.000565186082968125","63512000","296000.00000000006","0.001","4.5","1620.774738236738","18785.425213887724","2224.5614050122444","45","1643","45"
"2S38YgoMLCIfjrhD7YUnQV","BEAM","L45*4","0.000565186082968125","4.4367107513067205","285878.9988673841","296424.90387858613","0.000565186082968125","63512000","296000.00000000006","0.001","4.5","2846.2252617632616","18785.425213887724","2242.438594987755","45","1643","45"
"2hVHqb7sz7jgItCxjTRZka","BEAM","L40*4","0.0004271057725888528","3.3543650252054795","220410.90549524405","225473.90543554464","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","2227.1671321611775","23913.176482684285","1654.226744186045","40","1422.2","40"
"364z0skin9e87RI43loazl","BEAM","L35*4","0.00012243770007848513","0.961090357199454","65946.47259154869","65623.9382638323","0.00012243770007848513","64887000","66000","0","1.02","2207.7586580699085","29013.20677235213","2108.6053177604667","35","484.9","35"
"2w2CVilizEZPFWutg2DZqs","BEAM","L35*4","0.00012243770007848513","0.961090357199454","65946.47259154869","65623.9382638323","0.00012243770007848513","64887000","66000","0","1.02","2108.6053177604667","29013.20677235213","2259.2432349644387","35","484.9","35"
"32pnnfkcn5e8E3mjhuJv8i","BEAM","L35*4","0.00012243770007848513","0.961090357199454","65946.47259154869","65623.9382638323","0.00012243770007848513","64887000","66000","0","1.02","2259.146336629087","29013.184233673845","2358.2952608560295","35","484.9","35"
"39YLulFOT3E9NiA0Ar9O6Q","BEAM","L35*4","0.00012243770007848513","0.961090357199454","65946.47259154869","65623.9382638323","0.00012243770007848513","64887000","66000","0","1.02","2358.3965734877333","29013.20677235213","2207.7586580699085","35","484.9","35"
"1jKl4$df9AoOfXZlbw3IoP","BEAM","L35*4","0.00037853778728320133","2.97152163016891","195004.325271647","201267.73568055403","0.00037853778728320133","64887000","201000.00000000003","0","3.02","2787.6392169155733","24927.93381522312","2289.730398470488","35","1433.9","35"
"2ktRfWBy953AfoD$vq_O3N","BEAM","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","175.53205910107448","1245.0629193387672","2236.210316278144","120","110.5","6"
"3VV_v3xsX5fh_argtrpSVt","BEAM","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","2231.0137750511076","1245.0629193387672","175.75615154077357","120","110.5","6"
"1WvmaHxhDDG96l31_uQSAe","BEAM","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","2235.9862215506228","1245.0629193387672","4291.692036953862","120","110.5","6"
"2kI30RRJTDVBJX218gCoCs","BEAM","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","4291.467937496072","1245.0629193387672","2231.237872217127","120","110.5","6"
"03FL8ptSv8Wvcxw3i4VCYh","BEAM","L55*5","0.001140672472939424","8.954278912570999","479105.9204167469","479105.9204167469","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","475.4631722620309","5019.845840136759","1374.599309831859","55","2173","55"
"1ZlNtviKD3Ygw9GAuIoFfA","BEAM","L55*5","0.001140672472939424","8.954278912570999","479105.9204167469","479105.9204167469","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","3092.364572693027","5019.845840136759","475.4631722620309","55","2173","55"
"1fbmW6JrrBWArEXYqWMD1F","BEAM","L55*5","0.001140672472939424","8.954278912570999","479105.9204167469","479105.9204167469","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","1374.599309831859","5019.845840136759","3991.528962132204","55","2173","55"
"1ZCBZqztbCYxd3okdwxdFK","BEAM","L55*5","0.001140672472939424","8.954278912570999","479105.9204167469","479105.9204167469","0.001140672472939424","53498000.00000001","479046.0838986152","0.001","8.96","3991.528962132204","5019.845840136759","3092.4006916291646","55","2173","55"
"0oVieoUtz5nQrLtBvKjPEf","BEAM","L35*4","0.0003784650931260404","2.97152163016891","194966.87676421602","201229.18574857165","0.0003784650931260404","64887000","201000.00000000003","0","3","2177.2258879251044","24927.93381522312","2785.8373984026657","35","1433.6","35"
"0OYmcVo416pBC_yR427qGE","BEAM","L40*4","0.000643860191764127","5.05430250535085","328283.98189456214","339481.7851388139","0.000643860191764127","64107999.99999999","339000","0.001","5.119999999999999","1361.261331977661","14904.38240903691","2296.931437292789","40","2117.9","40"
"3YD5MLVl1DmO$QpHMNVmJf","BEAM","L40*4","0.000643860191764127","5.05430250535085","328283.98189456214","339481.7851388139","0.000643860191764127","64107999.99999999","339000","0.001","5.119999999999999","2296.931437292789","14904.38240903691","3105.7386714402155","40","2117.9","40"
"3iMdgdVvX6Hh3V5ApACdiz","BEAM","L40*4","0.000643860191764127","5.05430250535085","328283.98189456214","339481.7851388139","0.000643860191764127","64107999.99999999","339000","0.001","5.119999999999999","3105.7386714402155","14904.38240903691","2170.0685596020126","40","2117.9","40"
"00xeqMhyr7ZAetN3r2MicQ","BEAM","L40*4","0.000643860191764127","5.05430250535085","328283.98189456214","339481.7851388139","0.000643860191764127","64107999.99999999","339000","0.001","5.119999999999999","2170.0685596020126","14904.38240903691","1361.261331977661","40","2117.9","40"
"3wxsXbh2D4egjjf23Im6zO","BEAM","L60*5","0.0013566093516454898","10.649383410419999","549721.6916397762","567386.946773576","0.0013566093516454898","50999000.00000001","567000.0000000001","0.001","10.78","4261.550631135198","1999.6573615897964","3257.0291125947597","60","2359.3","60"
"3r_5xlDvP2v9WTOGQYr2Xt","BEAM","L60*5","0.0013566093516454898","10.649383410419999","549721.6916397762","567386.946773576","0.0013566093516454898","50999000.00000001","567000.0000000001","0.001","10.78","1209.9708886721678","1999.6573615897964","4261.550631135198","60","2359.3","60"
"0dZwuI8gf2tPBPFNX4TdSv","BEAM","L60*5","0.0013566093516454898","10.649383410419999","549721.6916397762","567386.946773576","0.0013566093516454898","50999000.00000001","567000.0000000001","0.001","10.78","3257.0291125947597","1999.6573615897964","205.44936408262248","60","2359.3","60"
"2uVwTbld9C$fasiVvyywjs","BEAM","L60*5","0.0013566093516454898","10.649383410419999","549721.6916397762","567386.946773576","0.0013566093516454898","50999000.00000001","567000.0000000001","0.001","10.78","205.44936408262248","1999.6573615897964","1209.9708886721678","60","2359.3","60"
"2pUscDAnz5VA6eIng2zTzy","BEAM","L35*4","0.0003937903404324232","3.09125417239343","202861.701563853","209356.21083535303","0.0003937903404324232","64887000","208000.00000000003","0","3.13","2225.825807597655","18159.837777574598","2239.5637570153995","35","1491.7","35"
"1Q4QVR3kj1$9qXsV07HYnD","BEAM","L40*4","0.0004271057725888528","3.3527803148147193","220410.90549524405","225368.22644773798","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","2239.7965507157855","19913.347240144027","2814.2181332462837","40","1422","40"
"1vZwKx1Jz7KBzIDHFyHYIY","BEAM","L40*4","0.0004271057725888528","3.3527803148147193","220410.90549524405","225368.22644773798","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","2227.2011668948353","19913.347240144027","1652.7730959140233","40","1422","40"
"3X_76heCT6vA1A79kU37Uo","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","527.8901473235891","19937.77208698247","2609.351496494942","45","2358.2952608560295","45"
"3oXXbI_W90$gAF5NvgD8Pz","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","527.9213683998184","19937.77208698247","1857.7477364824583","45","2358.2952608560295","45"
"151uXb5yj2vgl8OXDeJNJw","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","527.9213683998184","23937.772086383222","1857.7477364824583","45","2358.2952608560295","45"
"3hg7j37vr3IQPlvtMSa0xk","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","3939.109852195558","19937.77208698247","2609.351496494942","45","2358.2952608560295","45"
"3Z4ju1frH9D8Papagznx8m","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","527.8901473235891","23937.772086383222","2609.351496494942","45","2358.2952608560295","45"
"3tVC$O6aj5yhXGHXLqo9NS","BEAM","L45*4","0.0008112239884622","6.368108309445829","410328.40097704914","425165.6683812756","0.0008112239884622","63512000","425000.00000000006","0.001","6.46","3939.078631779","19937.77208698247","1857.7477364824583","45","2358.2952608560295","45"
"22qm3ezE1DlefD6U7i8y8P","BEAM","L60*5","0.0006518764957115521","5.1172304913346105","270279.99466400006","273178.4425436633","0.0006518764957115521","50999000.00000001","273000.00000000006","0.001","5.3","2233.441722046017","23417.18069370923","2809.234273614506","60","1160","60"
"2WUUdVCmH6GgWSYsvTQRvo","BEAM","L60*5","0.0006518764957115521","5.1172304913346105","270279.99466400006","273178.4425436633","0.0006518764957115521","50999000.00000001","273000.00000000006","0.001","5.3","2233.441722046017","19417.18069370733","2809.234273614506","60","1160","60"
"3xk9l$udzDevktopY9g0UJ","BEAM","L55*5","0.0010315988328922715","8.097299332161242","433298.91794344847","433298.91794344847","0.0010315988328922715","53512000","433000.00000000006","0.001","8.1","2951.73863430759","8001.903960853782","3761.2136128834827","55","1964.8000000000002","55"
"28NxBrtdD0n8YC6rsz_V44","BEAM","L55*5","0.0010315988328922715","8.097299332161242","433298.91794344847","433298.91794344847","0.0010315988328922715","53512000","433000.00000000006","0.001","8.1","1515.2613656234098","8001.903960853782","705.7863870940839","55","1964.8000000000002","55"
"38GRLLwTP9CuPsiHQtdZU_","BEAM","L55*5","0.0010315988328922715","8.097299332161242","433298.91794344847","433298.91794344847","0.0010315988328922715","53512000","433000.00000000006","0.001","8.1","705.7863870940839","8001.903960853782","2951.73863430759","55","1964.8000000000002","55"
"1AZXF4y29FxPJ1uVYqNE7Z","BEAM","L55*5","0.0010315988328922715","8.097299332161242","433298.91794344847","433298.91794344847","0.0010315988328922715","53512000","433000.00000000006","0.001","8.1","3761.2136128834827","8001.903960853782","1515.2613656234098","55","1964.8000000000002","55"
"0Zqs0$FuHFbBsSoUfmFr77","BEAM","L40*4","0.00046516699648394406","3.6527670991372396","242392.10471739408","246066.8849327196","0.00046516699648394406","64107999.99999999","246000.00000000003","0","3.7800000000000002","2240.388917989574","19416.245643701262","2238.395486035593","40","1563.8000000000002","40"
"0KG5XOF3T0fuxAQ8lOuVns","BEAM","L40*4","0.0006368671987099364","4.999407509873361","324718.47554031503","335801.2624789202","0.0006368671987099364","64107999.99999999","336000","0.001","5.07","2992.580595672141","7227.180049232661","1474.392407358588","40","2095","40"
"3Las04sPP2rB9IsxXD5D9o","BEAM","L40*4","0.0006368671987099364","4.999407509873361","324718.47554031503","335801.2624789202","0.0006368671987099364","64107999.99999999","336000","0.001","5.07","2992.6075990656614","7227.180049232661","2992.580595672141","40","2095","40"
"3obeat1bn6dwQj$l60zbnN","BEAM","L40*4","0.0006368671987099364","4.999407509873361","324718.47554031503","335801.2624789202","0.0006368671987099364","64107999.99999999","336000","0.001","5.07","1474.392407358588","7227.180049232661","1474.4193978798562","40","2095","40"
"0IdhqEhp973OEMnWgLZaTu","BEAM","L40*4","0.0006368671987099364","4.999407509873361","324718.47554031503","335801.2624789202","0.0006368671987099364","64107999.99999999","336000","0.001","5.07","1474.4193978798562","7227.180049232661","2992.6075990656614","40","2095","40"
"0YfTyO2Fn5AhMRakef0Puj","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","559.8825916660811","23417.18069370923","2616.7272835738913","60","2513.8","6"
"3QOLYjZ0z3pQUImMejZNUW","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","3907.085621444269","19417.18069370733","1850.374592655974","60","2513.8","6"
"1fGLdZNFn3hfHDjOL1huoN","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","559.8825916660811","19417.18069370733","2616.7272835738913","60","2513.8","6"
"2UDJrzMiLDBA3oWLrRk5r6","BEAM","L50*5","0.0005408774244796023","4.2458877821652","225000.00000000003","228637.5662317639","0.0005408774244796023","51486000","229000.00000000003","0.001","4.37","1655.4553363802595","19414.56382557058","2233.5199479610255","50","1160","50"
"1oZnKazD160Pa3Q1G4AEho","BEAM","L40*4","0.000432471533964302","3.3935060230401595","220410.90549524405","228131.03205175413","0.000432471533964302","64107999.99999999","228000.00000000003","0","3.44","2844.9767658556734","19913.43784842292","2239.7965507157855","40","1422","40"
"0txApMlrb8Mhwmww3GUQ3X","BEAM","L40*4","0.000432471533964302","3.3935060230401595","220410.90549524405","228131.03205175413","0.000432471533964302","64107999.99999999","228000.00000000003","0","3.44","1622.026316629428","19913.43784842292","2227.2011668948353","40","1422","40"
"0vFVuuh4fBc8MHRFL97m2e","BEAM","L35*4","0.0003784650931260404","2.97152163016891","194966.87676421602","201229.18574857165","0.0003784650931260404","64887000","201000.00000000003","0","3","2289.730398470488","24927.93381522312","1681.5293466208602","35","1433.6","35"
"3KsYvifTT45QaciYjMmy3B","BEAM","L35*4","0.00029521562609801603","2.3174426648625595","152080.78535577102","157081.74111262843","0.00029521562609801603","64887000","157000.00000000003","0","2.34","2294.3107521749725","27901.788077708556","1993.3916032969805","35","1118.2","35"
"2SaPwTmj54AP70fmQxa_IW","BEAM","L35*4","0.00029521562609801603","2.3174426648625595","152080.78535577102","157081.74111262843","0.00029521562609801603","64887000","157000.00000000003","0","2.34","2172.7","27901.788077708556","2473.5326800736775","35","1118.2","35"
"06xuJlnif7Xw9iZi7wjtnT","BEAM","L35*4","0.00029521562609801603","2.3174426648625595","152080.78535577102","157081.74111262843","0.00029521562609801603","64887000","157000.00000000003","0","2.34","1993.3916032969805","27901.788077708556","2172.7","35","1118.2","35"
"33EDHT9Iv5OvQt1rsJD7w1","BEAM","L35*4","0.00029521562609801603","2.3174426648625595","152080.78535577102","157081.74111262843","0.00029521562609801603","64887000","157000.00000000003","0","2.34","2473.610287439057","27901.788077708556","2294.3107521749725","35","1118.2","35"
"3BWzQJSHn72AnAHELdSYja","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","559.9144187504971","23417.18069370923","1850.374592655974","60","2513.8","6"
"1rzSSPVPD3Sv7mlQk5syNB","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","3907.1174241590566","19417.18069370733","2616.7272835738913","60","2513.8","6"
"32z1dLJ0PD3Oloy$oVY0I$","BEAM","L60*6","0.0017219524531281113","13.517326761754497","585709.8395464862","605594.8213049991","0.0017219524531281113","42953999.99999999","606000","0.002","13.639999999999999","559.9144187504971","19417.18069370733","1850.374592655974","60","2513.8","6"
"0JDykGsPXBauQdfMWtWw$q","BEAM","L40*4","0.0007569411043188097","5.94198766889826","385940.36867677805","398998.05490474496","0.0007569411043188097","64107999.99999999","399000.00000000006","0.001","6.02","3335.418885757674","12353.189583141273","2171.7806760427497","40","2489.9","40"
"1dpdeD2kf2rg6Lu_Gey8V0","BEAM","L40*4","0.0007569411043188097","5.94198766889826","385940.36867677805","398998.05490474496","0.0007569411043188097","64107999.99999999","399000.00000000006","0.001","6.02","2295.219323957251","12353.189583141273","3335.418885757674","40","2489.9","40"
"0SZTtZZBLB1xA2OXVFn9NG","BEAM","L40*4","0.0007569411043188097","5.94198766889826","385940.36867677805","398998.05490474496","0.0007569411043188097","64107999.99999999","399000.00000000006","0.001","6.02","1131.581114242327","12353.189583141273","2295.219323957251","40","2489.9","40"
"0GHvT6RCjCUge7LWYTdn1W","BEAM","L40*4","0.0007569411043188097","5.94198766889826","385940.36867677805","398998.05490474496","0.0007569411043188097","64107999.99999999","399000.00000000006","0.001","6.02","2171.7806760427497","12353.189583141273","1131.581114242327","40","2489.9","40"
"0jBd18puv4qQh98CJnUHMb","BEAM","L45*4","0.0009745578021815481","7.65027874712489","492944.920659127","510631.0360251142","0.0009745578021815481","63512000","511000.00000000006","0.001","7.76","2159.279355716915","10982.242340310338","3490.9548380239535","45","2833","45"
"2ssLTZFLH6QxP7Utvf8d0v","BEAM","L45*4","0.0009745578021815481","7.65027874712489","492944.920659127","510631.0360251142","0.0009745578021815481","63512000","511000.00000000006","0.001","7.76","2307.720644250203","10982.242340310338","976.0451619058047","45","2833","45"
"07sYpiXAL7POZuX__XHUka","BEAM","L45*4","0.0009745578021815481","7.65027874712489","492944.920659127","510631.0360251142","0.0009745578021815481","63512000","511000.00000000006","0.001","7.76","976.0451619058047","10982.242340310338","2159.279355716915","45","2833","45"
"0z$Qa55mjA28a7ebrWv$xC","BEAM","L45*4","0.0009745578021815481","7.65027874712489","492944.920659127","510631.0360251142","0.0009745578021815481","63512000","511000.00000000006","0.001","7.76","3490.9548380239535","10982.242340310338","2307.720644250203","45","2833","45"
"1kV29cOjL5jO9FTt8GFTKT","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2844.9767658556734","21907.814319878824","2240.4293926905175","40","1516.6","40"
"0C6dz$0kH4kRG$bk5Z4lna","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","1622.026316629428","20937.814319885223","2226.5713815174313","40","1516.6","40"
"0q6wN$F4D7bx9Sjmq9wZq2","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2844.9767658556734","20937.814319885223","2240.4293926905175","40","1516.6","40"
"3tbHrlQQP29xac_qzsE_j7","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2844.9767658556734","22877.89157686718","2240.4293926905175","40","1516.6","40"
"2WbgW9i6r6LAJYspm4jfum","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2226.5713815174313","21907.814319878824","2844.9767658556734","40","1516.6","40"
"1hASg0OTn3WvhRBs33_Ls9","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2226.5713815174313","22877.89157686718","2844.9767658556734","40","1516.6","40"
"3820YabbXCbepSEylOC2ec","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2240.4293926905175","21907.814319878824","1622.026316629428","40","1516.6","40"
"2QdL0vNdHBXvXjd7$JH9MH","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","2240.4293926905175","22877.89157686718","1622.026316629428","40","1516.6","40"
"1xdjmvDi1CABY$ax5sVi1E","BEAM","L40*4","0.0004610491560286012","3.61923587481213","235071.49072777005","243265.45054127774","0.0004610491560286012","64107999.99999999","243000.00000000003","0","3.67","1622.026316629428","21907.814319878824","2226.5713815174313","40","1516.6","40"
"3GO7H$Vzf7K80BLfUv2Imx","BEAM","L40*4","0.00046064316830813663","3.61604887121695","234867.40671239106","243051.77279368482","0.00046064316830813663","64107999.99999999","243000.00000000003","0","3.67","1622.026316629428","22876.979292928634","2226.5713815174313","40","1515.3000000000002","40"
"0b2FyMozHBx93_LW1MCH_N","BEAM","L40*4","0.0010912361024430295","8.56620340413574","559031.9508369309","574911.0843803107","0.0010912361024430295","64107999.99999999","575000.0000000001","0.001","8.719999999999999","400.15351984638096","4229.788474507146","2233.5199479610255","40","3606.7","40"
"1Xbm9Tj3zCYgnZfB9eUhvA","BEAM","L45*4","0.0005584564561546825","4.383883180813381","285878.9988673841","292867.81666532345","0.0005584564561546825","63512000","293000.00000000006","0.001","4.5","2812.997288982651","18785.346387159865","2224.654713915679","45","1643","45"
